fontName,letter,mass,bending,buckling,torsion,source
Footlight MT Light,P,0.2581,0.19664777249495435,0.05992201797576793,0.17691075473466417,windows
Footlight MT Light,J,0.1138,0.0618268137246594,0.004334086223586237,0.01600815467035514,windows
Footlight MT Light,B,0.3186,0.3406254821467584,0.09954678798298484,0.29824186892817356,windows
Footlight MT Light,R,0.3438,0.3428004597702664,0.0,0.2982001969928506,windows
Footlight MT Light,Y,0.2299,0.2343943048118736,0.053502048074957335,0.05319238351948736,windows
Footlight MT Light,F,0.2106,0.16348997161215256,0.028380801544861826,0.046504313484875055,windows
Footlight MT Light,V,0.2174,0.17877127079672006,0.042978662088568466,0.051388579009152814,windows
Footlight MT Light,H_rot,0.3621,0.25847938883123156,0.06525230854871168,0.1652549718934691,windows
Forte,K,0.5026,0.41840437681046133,0.22168718025769046,0.20733135644223424,windows
Forte,R,0.5295,0.46687270251715846,0.2109307841799449,0.17784910967394682,windows
Forte,H,0.5443,0.34568195963684506,0.2493072506533396,0.2257473402966296,windows
Forte,B,0.4792,0.42140573969260126,0.19493781881864378,0.38818189601897235,windows
Forte,W,0.5224,0.3540209451017504,0.2290986746011611,0.1928697164762102,windows
Forte,O,0.443,0.3510928536737717,0.15170040715188268,0.23978213870617165,windows
Forte,D,0.5786,0.5447655186982829,0.2979314812397319,0.7157324614767777,windows
Forte,C,0.4783,0.3810416593397962,0.16775125556970477,0.2241309169525763,windows
Forte,S,0.4004,0.3587196038786754,0.10755065998999978,0.11866722664993286,windows
Forte,J,0.2805,0.19431555291745067,0.04084413201277861,0.0709003863088784,windows
Forte,T,0.3316,0.26644422881819524,0.06085405834119476,0.08755577606346474,windows
Forte,E,0.5028,0.37189447872901504,0.17798177792118547,0.22526056645452666,windows
Forte,F,0.3709,0.2510703672261719,0.08349150596934415,0.1138673353399622,windows
Forte,Y,0.2994,0.22514342810135288,0.06094260710212788,0.06647524072159265,windows
Forte,X,0.3579,0.27197762663977465,0.11427531644790156,0.10664088572067068,windows
Forte,N,0.4085,0.23644229141837095,0.0,0.1318879120498551,windows
Forte,M,0.3112,0.14958836105902154,0.0,0.053787992235099114,windows
Forte,L,0.3073,0.20879448623288518,0.04356204940503607,0.08060927453246183,windows
Forte,V,0.3985,0.3148932995871009,0.11136773967895841,0.12670923467656542,windows
Forte,U,0.5489,0.3837538102429106,0.2698779036973726,0.26957741476728886,windows
Forte,I,0.3848,0.316229392081885,0.1115380636516573,0.1710059121172665,windows
Forte,Q,0.5484,0.4452435080035686,0.25434553967945106,0.32422160966100255,windows
Forte,A,0.456,0.29180154614986414,0.21573138320800214,0.22268338224321915,windows
Forte,Z,0.4578,0.4319371694661837,0.16493469067048286,0.22527612646809372,windows
Forte,P,0.4393,0.27418203267286395,0.119094758258188,0.1805445807798398,windows
Forte,H_rot,0.5443,0.4505404300376151,0.2439278210600727,0.22619249072558828,windows
Forum,I,0.11,0.11753217897469635,0.0015191223450766152,0.015007822524211449,google
Forum,G,0.2008,0.12794362025290637,0.02415459948619551,0.08970831261107039,google
Forum,J,0.0746,0.04014817225357569,0.0009011652967676624,0.007075301103709208,google
Forum,K,0.2192,0.17218322822867532,0.0,0.04079855922772722,google
Forum,V,0.1512,0.11723273406759449,0.007404843949742728,0.023968832126625678,google
Forum,D,0.2457,0.2859545253188552,0.06573212214063859,0.25060520983853946,google
Forum,Q,0.0941,0.050843071420046626,0.005998655142601684,0.035684099972617934,google
Forum,E,0.1825,0.1426245808893308,0.026821899992856987,0.04016816345426789,google
Forum,X,0.1831,0.15146524108570097,0.014174452143027802,0.028025099285627016,google
Forum,F,0.1544,0.11904103218071857,0.016869216312676884,0.022217429446495914,google
Forum,U,0.1712,0.17506508158484824,0.005718599673391775,0.04588179137601098,google
Forum,M,0.293,0.25160296004821314,0.01866088164515962,0.1458272436199265,google
Forum,A,0.1615,0.11718942513491748,0.012990928370333334,0.04161700344542982,google
Forum,P,0.1785,0.12287625918623803,0.02893623257658421,0.0619488634402545,google
Forum,Y,0.143,0.12765159952607985,0.008931601932062534,0.020023148841944324,google
Forum,T,0.1457,0.1488129095130224,0.013915579409395775,0.028253376781422222,google
Forum,W,0.2013,0.11942291457520855,0.01135308418166905,0.030039955644311972,google
Forum,N,0.227,0.16762293651801025,0.009598488636447607,0.05807496056710387,google
Forum,H,0.2422,0.22954215290853477,0.03610991376656133,0.07082341499364408,google
Forum,C,0.16,0.11307575051794766,0.028634748060917613,0.044579795118689286,google
Forum,S,0.1695,0.13341413151339238,0.022780307937860695,0.031025692384169044,google
Forum,O,0.2328,0.2596191880720644,0.049194440270843465,0.33236313232605996,google
Forum,Z,0.1796,0.18361993723497394,0.024574190068252743,0.042170220281553754,google
Forum,R,0.2412,0.22571697485771253,0.05644078317007028,0.10854755384847106,google
Forum,B,0.2381,0.2382352589645293,0.06620898000201976,0.13179672539372736,google
Forum,L,0.1382,0.11306986964392116,0.0,0.028281256895439234,google
Forum,H_rot,0.2422,0.25414447452369154,0.03611003692200073,0.07082337699547964,google
Fragment Mono,R,0.3371,0.2587578109445743,0.1037557482801343,0.1753469192075925,google
Fragment Mono,N,0.3392,0.2998115050717134,0.07785542044035458,0.07288264511441105,google
Fragment Mono,A,0.2873,0.197958916423477,0.0684899418952637,0.15864136650366317,google
Fragment Mono,B,0.3762,0.3561146961929812,0.1266050232640625,0.34043193758501006,google
Fragment Mono,V,0.2519,0.18111950669231766,0.04002416309721151,0.03913273575544179,google
Fragment Mono,L,0.1892,0.16639449673608311,0.026121638164392808,0.024922784040461776,google
Fragment Mono,J,0.1959,0.12122545795436176,0.026745420464985677,0.03567763601327224,google
Fragment Mono,T,0.2032,0.16397391134130862,0.0,0.029781323474237197,google
Fragment Mono,O,0.3023,0.3226469250319382,0.10133180292173964,0.1984366007508113,google
Fragment Mono,E,0.2922,0.2330373818854679,0.07477554921168204,0.07176777301467084,google
Fragment Mono,I,0.2295,0.18096851707911055,0.03139515407977024,0.050760076783448675,google
Fragment Mono,S,0.2836,0.3122494547628436,0.0,0.06249797887786429,google
Fragment Mono,P,0.2844,0.18836457069166399,0.07419240820609324,0.13230484215342014,google
Fragment Mono,H,0.3124,0.23059463924522383,0.08936737513885777,0.06950970790770278,google
Fragment Mono,C,0.2553,0.22842180988019958,0.06875509555630543,0.07966052091393284,google
Fragment Mono,W,0.4013,0.31327311497627386,0.08082297390828862,0.07989587390374223,google
Fragment Mono,Y,0.2142,0.15235564258844975,0.03998253655869219,0.02702948929990145,google
Fragment Mono,D,0.3353,0.33431149434656987,0.10558202029109019,0.24764747669300186,google
Fragment Mono,Z,0.2822,0.20480768941324404,0.054080139707530464,0.083827650812001,google
Fragment Mono,U,0.2807,0.25927806250961677,0.051148301317024275,0.07383239739725109,google
Fragment Mono,K,0.3026,0.21440062748194008,0.07213940703119034,0.058293446632228116,google
Fragment Mono,X,0.2737,0.19647070610243392,0.05975846755223638,0.04517568662409158,google
Fragment Mono,F,0.2385,0.1460866840880818,0.043000583756782784,0.04318508549429827,google
Fragment Mono,Q,0.281,0.2517552441579756,0.08461850139535113,0.14841178146114323,google
Fragment Mono,H_rot,0.3124,0.34677617914227615,0.0893678677606154,0.06950975759791993,google
Francois One,Q,0.2719,0.2066862585611142,0.051752132436433326,0.07919878666568311,google
Francois One,V,0.3582,0.3050745913144038,0.08181634568253976,0.0841854505069672,google
Francois One,O,0.3654,0.33910659748829536,0.11322701734767522,0.14882642352675401,google
Francois One,L,0.2429,0.175933049917765,0.03213876662290543,0.04580598443560503,google
Francois One,E,0.3278,0.3747313274733678,0.07441137857735762,0.08932538060295704,google
Francois One,M,0.6117,0.5315760338951555,0.25825572488060083,0.2502500528584353,google
Francois One,U,0.3678,0.35378818586397104,0.09444458128382158,0.1018703683212582,google
Francois One,R,0.417,0.37298797626763164,0.13553132951223057,0.2150628649328387,google
Francois One,Z,0.3134,0.3122285116689336,0.06030774081198844,0.09287633930771938,google
Francois One,W,0.5876,0.4899221596039515,0.2555660100839674,0.20716056762148083,google
Francois One,S,0.3459,0.3222573288780097,0.09193812178102471,0.08697998664675369,google
Francois One,N,0.4528,0.3706485602055717,0.1471559714377905,0.12018298215014114,google
Francois One,K,0.4032,0.367764375251424,0.12275567684997944,0.10131492174402269,google
Francois One,C,0.3023,0.29354594559917097,0.08115118315430637,0.07478389569204802,google
Francois One,B,0.4372,0.4327733626547351,0.14744415516600123,0.2745509445333435,google
Francois One,H,0.4165,0.3736153356196741,0.14173713210391364,0.10726126553967241,google
Francois One,X,0.3608,0.36547047713508496,0.09011024874935651,0.09561875216819907,google
Francois One,I,0.1916,0.18462892005631243,0.00811692870038991,0.023503310181940885,google
Francois One,G,0.3541,0.306286561235225,0.10317420829525778,0.08760243315848415,google
Francois One,Y,0.2733,0.21879468373760347,0.05031540108031952,0.046525409357358785,google
Francois One,P,0.3443,0.2326627455617351,0.09177789655435711,0.13668397104660562,google
Francois One,T,0.2522,0.23646167618509012,0.036955745324403745,0.04907418011618564,google
Francois One,J,0.1993,0.15237717974159917,0.011076723375641332,0.030644222555536078,google
Francois One,D,0.4072,0.4105675411219367,0.1351988098258336,0.19289094910639054,google
Francois One,A,0.3898,0.3296769196270452,0.11476621402937504,0.15275717275359535,google
Francois One,F,0.2747,0.20735574115136396,0.04328950641762994,0.054596855227996406,google
Francois One,H_rot,0.4165,0.3167211773240806,0.141333182262661,0.10925345386429484,google
Frank Ruhl Libre,F,0.2316,0.19663746982195657,0.03210502203250811,0.04934935987890603,google
Frank Ruhl Libre,P,0.2643,0.20874701505877113,0.06252527765393814,0.15886819696720467,google
Frank Ruhl Libre,D,0.3359,0.3798004972383317,0.10704227433613062,0.4893506481688091,google
Frank Ruhl Libre,I,0.1633,0.19711136722476574,0.007549182124726903,0.028885563750003097,google
Frank Ruhl Libre,U,0.302,0.31821701529878754,0.06996608299198752,0.1432837005230236,google
Frank Ruhl Libre,Y,0.2183,0.22105801557102722,0.0,0.04801733602956433,google
Frank Ruhl Libre,S,0.2295,0.1979956034971942,0.03495336103509684,0.046219196409058826,google
Frank Ruhl Libre,C,0.2079,0.1850136818682503,0.02285555591133794,0.08078882546332629,google
Frank Ruhl Libre,T,0.2157,0.2428032404029005,0.029924678133259115,0.06941617813972219,google
Frank Ruhl Libre,A,0.2327,0.19773984601922878,0.03624193639760488,0.12149305558131115,google
Frank Ruhl Libre,B,0.3379,0.3668924708799886,0.08206093238520067,0.30887521673192525,google
Frank Ruhl Libre,M,0.3093,0.2636294356648019,0.013275417435361868,0.10279498917800209,google
Frank Ruhl Libre,W,0.2106,0.13719263762393508,0.012151747206218857,0.031354099839439216,google
Frank Ruhl Libre,R,0.3288,0.34906727947515676,0.09066629555827593,0.20673081049223602,google
Frank Ruhl Libre,O,0.2961,0.28261274994852265,0.12813954003906491,0.41445948994595944,google
Frank Ruhl Libre,Q,0.2274,0.19593427667386953,0.0653252165688402,0.19319455831947513,google
Frank Ruhl Libre,X,0.2711,0.2718956881546327,0.0,0.07022318574314129,google
Frank Ruhl Libre,G,0.2658,0.2035321056726377,0.06545342138126216,0.1178274889321584,google
Frank Ruhl Libre,N,0.2908,0.25370264571980194,0.022843363522836713,0.08089834013804122,google
Frank Ruhl Libre,V,0.2261,0.1850437661492807,0.01731836420019163,0.06389673171169233,google
Frank Ruhl Libre,L,0.1999,0.176063744597063,0.03141005588793841,0.05992946321957087,google
Frank Ruhl Libre,E,0.2675,0.22966561132318009,0.0432610575111271,0.07917057274140508,google
Frank Ruhl Libre,K,0.3211,0.26232342445245493,0.03545534260611689,0.09224490525987412,google
Frank Ruhl Libre,J,0.1257,0.07894730349808018,0.007133409361291261,0.021107753630552017,google
Frank Ruhl Libre,H,0.3537,0.399919176547508,0.08067494107012224,0.14815502702152714,google
Frank Ruhl Libre,H_rot,0.3537,0.30476772441036015,0.0806756800027587,0.14815531316257252,google
Franklin Gothic Book,B,0.3529,0.3591138117152208,0.1349167838695932,0.33060819728887936,google
Franklin Gothic Book,J,0.1481,0.0746305942618846,0.008432452936148832,0.017517515978178893,google
Franklin Gothic Book,G,0.2817,0.2217429723799159,0.09145941658805244,0.09672993081606028,google
Franklin Gothic Book,W,0.2929,0.21271393516985704,0.07847045870474963,0.04544007214058613,google
Franklin Gothic Book,D,0.3149,0.3505848833362616,0.11482656019468412,0.28232194519666715,google
Franklin Gothic Book,U,0.2425,0.22186950446940543,0.044542366702710154,0.05666247097350586,google
Franklin Gothic Book,C,0.231,0.20020532555370843,0.06466510341362247,0.06986537458022322,google
Franklin Gothic Book,V,0.2318,0.18911211313692686,0.03885935895130681,0.031142638895147172,google
Franklin Gothic Book,F,0.213,0.13829695476302453,0.036573840306804835,0.03434530183636776,google
Franklin Gothic Book,N,0.305,0.27395322322039606,0.087680884551628,0.07026843191264039,google
Franklin Gothic Book,T,0.1807,0.15788909741834534,0.02342416457507679,0.0222165943084506,google
Franklin Gothic Book,P,0.2603,0.18050505871233175,0.06492656241148204,0.11900946420990896,google
Franklin Gothic Book,Y,0.1938,0.14610899816794856,0.03719983940530702,0.022647312413569907,google
Franklin Gothic Book,H,0.2964,0.22202161299915832,0.09979125153020635,0.06891340467071211,google
Franklin Gothic Book,A,0.2658,0.20314751308803355,0.06663977772906296,0.131179461418666,google
Franklin Gothic Book,S,0.2625,0.2754555221795304,0.08466714779391663,0.058608516135966966,google
Franklin Gothic Book,L,0.1748,0.15063558837707536,0.02411839178701006,0.020696058821518464,google
Franklin Gothic Book,O,0.2841,0.30821447942292235,0.10838220551687106,0.21094408926103844,google
Franklin Gothic Book,R,0.321,0.2577070667386221,0.10774068883300368,0.1791227152780562,google
Franklin Gothic Book,Q,0.2188,0.1979293203284826,0.07121216972790037,0.1197599158970802,google
Franklin Gothic Book,K,0.286,0.22046806053483808,0.07480473705082133,0.05265117479763383,google
Franklin Gothic Book,I,0.1222,0.06233837934746375,0.0016196171836321497,0.007153656888391399,google
Franklin Gothic Book,X,0.2495,0.2159433039055024,0.05797369892436039,0.03603433996946222,google
Franklin Gothic Book,E,0.2715,0.19692428652353697,0.08022419216189522,0.06553681506219854,google
Franklin Gothic Book,Z,0.2639,0.20722274942739033,0.05479025397114714,0.07738359518995704,google
Franklin Gothic Book,H_rot,0.2964,0.3750284599864967,0.09979112837476693,0.06891920693840003,google
Franklin Gothic Demi,X,0.4451,0.4483702595114337,0.1734003955752714,0.1644351368556943,google
Franklin Gothic Demi,N,0.542,0.4285288129203604,0.2449266116736578,0.2258190131527692,google
Franklin Gothic Demi,O,0.4855,0.45829418503701574,0.0,0.29753216683772354,google
Franklin Gothic Demi,L,0.3162,0.21974052373014896,0.06473665672391753,0.09043466877402341,google
Franklin Gothic Demi,D,0.5394,0.5736461630445425,0.0,0.4083744181868802,google
Franklin Gothic Demi,P,0.4611,0.3115846131150457,0.0,0.2647880854424825,google
Franklin Gothic Demi,H,0.5221,0.46077118943285794,0.2614208196733425,0.2138490359049931,google
Franklin Gothic Demi,F,0.404,0.2926634868623471,0.13357931579764085,0.1253602197957636,google
Franklin Gothic Demi,M,0.6569,0.5385426579151432,0.3599143823385248,0.31733989900506826,google
Franklin Gothic Demi,U,0.4764,0.4533560957129828,0.21806271567596328,0.21640328988222873,google
Franklin Gothic Demi,Q,0.3812,0.32283915014415704,0.14035409651938097,0.18564032777121134,google
Franklin Gothic Demi,R,0.5649,0.5219327819265738,0.0,0.4364850317620649,google
Franklin Gothic Demi,C,0.441,0.4073920316760162,0.2306565909096507,0.18755593036018822,google
Franklin Gothic Demi,W,0.428,0.2878231885948324,0.1656268242399462,0.0973171709944801,google
Franklin Gothic Demi,I,0.2334,0.23303214405981923,0.013757447825198096,0.0372108475884784,google
Franklin Gothic Demi,K,0.5037,0.41173088923234125,0.21377074861265397,0.18489591205175737,google
Franklin Gothic Demi,Y,0.3437,0.2727105981714275,0.0989763319876549,0.09243103357560009,google
Franklin Gothic Demi,B,0.6148,0.6395151592359345,0.38144441625553277,0.6728747795549025,google
Franklin Gothic Demi,E,0.4931,0.484993351519133,0.0,0.214601233375406,google
Franklin Gothic Demi,A,0.4715,0.37953638243260507,0.20209314984814936,0.22145152029469878,google
Franklin Gothic Demi,S,0.4637,0.4344578016107271,0.0,0.1517981920046811,google
Franklin Gothic Demi,J,0.2636,0.1753368509413411,0.028209369173208272,0.05608549999173889,google
Franklin Gothic Demi,G,0.4998,0.4233567570589579,0.24178122175122108,0.19943243933233015,google
Franklin Gothic Demi,V,0.4069,0.3541500112082578,0.13010756396077747,0.13396803645666155,google
Franklin Gothic Demi,T,0.3352,0.29946555472981906,0.07907318142520402,0.09561495810270267,google
Franklin Gothic Demi Cond,J,0.2394,0.1671459802321988,0.020931744792372246,0.04179203429736595,google
Franklin Gothic Demi Cond,I,0.2193,0.21873684336120916,0.011934008389348534,0.03066455470882621,google
Franklin Gothic Demi Cond,Y,0.3185,0.2572958229425538,0.07256958898103653,0.07355032274978401,google
Franklin Gothic Demi Cond,B,0.5229,0.5367930210905282,0.22945828848422747,0.45031265859274994,google
Franklin Gothic Demi Cond,M,0.6785,0.6154836605859347,0.30422841885657564,1.0984358284210578,google
Franklin Gothic Demi Cond,V,0.3674,0.32809798550104374,0.09039720092317317,0.08933435943151849,google
Franklin Gothic Demi Cond,P,0.4077,0.2765564934791803,0.13454608599698023,0.19261621012231692,google
Franklin Gothic Demi Cond,S,0.3963,0.3827987293646032,0.1309265476328293,0.11256233056622536,google
Franklin Gothic Demi Cond,E,0.4072,0.45264753039001804,0.13546236246616306,0.1398674566233232,google
Franklin Gothic Demi Cond,C,0.3797,0.3637999998943589,0.15455761334610868,0.128209972508351,google
Franklin Gothic Demi Cond,A,0.4055,0.3249913934743113,0.14294898162767156,0.1774430402928264,google
Franklin Gothic Demi Cond,N,0.4809,0.40310057595187204,0.1672118347451052,0.14768985323652278,google
Franklin Gothic Demi Cond,H,0.4841,0.43725851049884673,0.2004096149914653,0.16859107660506636,google
Franklin Gothic Demi Cond,G,0.4458,0.3930134008129154,0.17299151951644248,0.15179952497907415,google
Franklin Gothic Demi Cond,L,0.2803,0.20171048781637288,0.04385146468764087,0.07311739176811934,google
Franklin Gothic Demi Cond,O,0.4428,0.4117167958452724,0.17133631041082192,0.22268209993669108,google
Franklin Gothic Demi Cond,Q,0.3469,0.28833083318292674,0.09884159993694443,0.14380867951233772,google
Franklin Gothic Demi Cond,U,0.415,0.4018226293857608,0.14198960075469655,0.14597870237961916,google
Franklin Gothic Demi Cond,X,0.3933,0.4115767966463154,0.11518469621247762,0.12614507572906825,google
Franklin Gothic Demi Cond,D,0.4865,0.4982625965243939,0.2002150293972034,0.3126647514222351,google
Franklin Gothic Demi Cond,Z,0.3893,0.4336586162476777,0.12213140192762893,0.15389925676619512,google
Franklin Gothic Demi Cond,T,0.2953,0.2733401293455406,0.05344404186299698,0.0727866106239122,google
Franklin Gothic Demi Cond,R,0.4851,0.45481936401371703,0.1851678978105426,0.28259652235472504,google
Franklin Gothic Demi Cond,K,0.4411,0.3938825835719757,0.14573722077583,0.1413892064466006,google
Franklin Gothic Demi Cond,F,0.3333,0.25287079501414594,0.07612040660999875,0.08155668139009144,google
Franklin Gothic Demi Cond,W,0.5204,0.40988567042068,0.20486661034357906,0.15128390828734678,google
Franklin Gothic Demi Cond,H_rot,0.4841,0.4411512335133969,0.20804155757147327,0.17022871703753933,google
Franklin Gothic Demi,H_rot,0.5221,0.5569971906998089,0.2614035779118256,0.21373743882448806,google
Franklin Gothic Heavy,A,0.5474,0.44138699091701245,0.26290730582697647,0.3404556771559034,google
Franklin Gothic Heavy,T,0.3898,0.35226777583911,0.1054374358052272,0.13459030158464036,google
Franklin Gothic Heavy,S,0.5782,0.5203233773351881,0.2947639233382021,0.26600852844937234,google
Franklin Gothic Heavy,E,0.5937,0.6311872728953701,0.31950461956053217,0.3253731234917895,google
Franklin Gothic Heavy,J,0.333,0.22073629907476494,0.05385168636743179,0.09579132731626779,google
Franklin Gothic Heavy,V,0.5109,0.43243275706316114,0.2182905532388649,0.2391902015608355,google
Franklin Gothic Heavy,R,0.7062,0.6636710344860097,0.46668029586862764,0.7464541182941647,google
Franklin Gothic Heavy,Y,0.4284,0.34456172887143793,0.15884588574623576,0.15075133278034195,google
Franklin Gothic Heavy,D,0.6717,0.6655167659838054,0.44824515814389976,0.5338997836738525,google
Franklin Gothic Heavy,Z,0.5625,0.635013697563006,0.0,0.33739686050244466,google
Franklin Gothic Heavy,Q,0.5029,0.41491698620264106,0.0,0.2957479303990336,google
Franklin Gothic Heavy,X,0.556,0.5498242749755745,0.2794606284375762,0.3029186321207945,google
Franklin Gothic Heavy,P,0.5672,0.3781976743375643,0.0,0.44253825259266855,google
Franklin Gothic Heavy,B,0.6925,0.6834627859439621,0.43781635553497483,0.7114367705175291,google
Franklin Gothic Heavy,O,0.6137,0.5377494055826731,0.3941343527319571,0.40854595324969095,google
Franklin Gothic Heavy,M,0.7425,0.620770695357047,0.44393348621028544,0.4096989627651166,google
Franklin Gothic Heavy,H,0.6712,0.6080185977415894,0.4337399104906266,0.4103824083028621,google
Franklin Gothic Heavy,K,0.6127,0.5127650389340667,0.32427319817434375,0.3744367045248742,google
Franklin Gothic Heavy,I,0.3066,0.30625341856962957,0.03298853915480885,0.06865248009750301,google
Franklin Gothic Heavy,G,0.6222,0.5240529975333593,0.3614686039838322,0.30539853116068255,google
Franklin Gothic Heavy,U,0.5655,0.5338581653881909,0.2488392599835957,0.29703543764709966,google
Franklin Gothic Heavy,F,0.4726,0.33775545139645696,0.16702587003160171,0.2013091075202406,google
Franklin Gothic Heavy,L,0.4041,0.27879699117670176,0.11184829220352174,0.16573583441201276,google
Franklin Gothic Heavy,W,0.4683,0.3016383563013533,0.22740898197250678,0.12232658832587404,google
Franklin Gothic Heavy,C,0.5128,0.4742612807526746,0.27456519972117616,0.23264607581117627,google
Franklin Gothic Heavy,H_rot,0.6712,0.6960156801850936,0.44016246665566483,0.41028671417350004,google
Franklin Gothic Medium,J,0.2109,0.10500141410551155,0.01849191238229419,0.03577389363626483,google
Franklin Gothic Medium,K,0.4022,0.32035467610295015,0.14186890842407837,0.10706423227961587,google
Franklin Gothic Medium,Z,0.3673,0.31559602585957924,0.09984728725513622,0.13642239415342763,google
Franklin Gothic Medium,W,0.3571,0.2345774822423756,0.10299440135372459,0.06521676172475026,google
Franklin Gothic Medium,F,0.304,0.1887231204694919,0.06749299861326975,0.06811550642465408,google
Franklin Gothic Medium,O,0.3902,0.3895415257455049,0.19939727727954562,0.24913585607765473,google
Franklin Gothic Medium,D,0.4495,0.45074353294723324,0.23344359850341512,0.3995171431615722,google
Franklin Gothic Medium,G,0.3995,0.33402101836974424,0.17340285868405952,0.14868938654663058,google
Franklin Gothic Medium,L,0.254,0.22022678013125863,0.04903606237576696,0.05074486566609433,google
Franklin Gothic Medium,X,0.3458,0.2940729628184288,0.10045838454547024,0.08826775972757656,google
Franklin Gothic Medium,M,0.4484,0.33064465906639384,0.13660770805264158,0.12084099904166,google
Franklin Gothic Medium,Y,0.2783,0.2141613358842049,0.06837947146611624,0.05204915577904038,google
Franklin Gothic Medium,T,0.263,0.21519750411260705,0.052036005724264825,0.056743454391691296,google
Franklin Gothic Medium,V,0.3235,0.268460274672483,0.07509464495518373,0.07267365114678513,google
Franklin Gothic Medium,E,0.3787,0.33460409152669857,0.13492047853277536,0.12311591258603719,google
Franklin Gothic Medium,R,0.4555,0.3584568667736158,0.22501607178484254,0.309899472969022,google
Franklin Gothic Medium,P,0.3818,0.248163527624306,0.13188223384262213,0.1928146102964814,google
Franklin Gothic Medium,S,0.361,0.3765682880350689,0.13214086026537536,0.09841722079606662,google
Franklin Gothic Medium,B,0.4823,0.46131785273436804,0.23799296043508356,0.49918171925024263,google
Franklin Gothic Medium,Q,0.3159,0.2819093855819804,0.10194056025872496,0.1686773344758042,google
Franklin Gothic Medium,I,0.1851,0.10504695598550903,0.006911729570359934,0.022027239624216266,google
Franklin Gothic Medium,H,0.4197,0.3205197308838599,0.21463529979728616,0.13762908969731502,google
Franklin Gothic Medium,C,0.3236,0.30703662337929544,0.09979691668041904,0.10956500547500621,google
Franklin Gothic Medium,A,0.3841,0.30563032582961885,0.0,0.16674395909831766,google
Franklin Gothic Medium,U,0.344,0.31253901279263563,0.105989049018328,0.11241414445648966,google
Franklin Gothic Medium Cond,L,0.2141,0.15698637349194747,0.028341022337933598,0.035636354691129093,google
Franklin Gothic Medium Cond,I,0.1648,0.1646734386070505,0.004382240000394098,0.015731810179051304,google
Franklin Gothic Medium Cond,Q,0.2718,0.2395317104460141,0.06303354015236792,0.11435094606462815,google
Franklin Gothic Medium Cond,O,0.3529,0.3525280664191011,0.13979373927008235,0.1917077720042889,google
Franklin Gothic Medium Cond,R,0.3844,0.36124634057784955,0.137105256027843,0.18975311953877533,google
Franklin Gothic Medium Cond,C,0.2936,0.2834756434135213,0.09195080679128355,0.08672620776203889,google
Franklin Gothic Medium Cond,U,0.3249,0.3191276953112122,0.06644346795864933,0.08746322201328315,google
Franklin Gothic Medium Cond,H,0.3722,0.3300120905398229,0.14075804636063363,0.09070734800578287,google
Franklin Gothic Medium Cond,N,0.3962,0.3251281000465449,0.09753590596835891,0.10118227779283043,google
Franklin Gothic Medium Cond,P,0.3173,0.21797688702112467,0.095721456879586,0.1295440537145051,google
Franklin Gothic Medium Cond,Z,0.2982,0.3262564686157235,0.07145564803160662,0.08985275847992236,google
Franklin Gothic Medium Cond,X,0.3073,0.3100411037654698,0.07415459948619552,0.06136152901295505,google
Franklin Gothic Medium Cond,B,0.4209,0.44858141076520847,0.1702550056528347,0.3216038230150364,google
Franklin Gothic Medium Cond,Y,0.2443,0.1940013880323864,0.044922670699596795,0.035497385176764054,google
Franklin Gothic Medium Cond,J,0.1834,0.12455490835355211,0.010745312088199,0.024322941983358035,google
Franklin Gothic Medium Cond,F,0.2577,0.19570590587780567,0.05189523905702343,0.049851998041041026,google
Franklin Gothic Medium Cond,E,0.3171,0.32574061587606146,0.09791633312068494,0.08743654582765942,google
Franklin Gothic Medium Cond,G,0.3533,0.30268746565413657,0.12309595532905904,0.1056044666444776,google
Franklin Gothic Medium Cond,D,0.3871,0.42698554329085076,0.15504038266858133,0.24555188705678352,google
Franklin Gothic Medium Cond,W,0.4569,0.3796093622723243,0.1365362778977859,0.1193514529928485,google
Franklin Gothic Medium Cond,S,0.3165,0.3168349509672297,0.08918867659627923,0.07052430671010704,google
Franklin Gothic Medium Cond,T,0.2276,0.2133332924474956,0.03450261212686981,0.038633371438569,google
Franklin Gothic Medium Cond,K,0.3515,0.29692180010929625,0.09820882728927488,0.08042351835506342,google
Franklin Gothic Medium Cond,H_rot,0.3722,0.35068161021355804,0.14320514494163664,0.0910107976619222,google
Franklin Gothic Medium,H_rot,0.4197,0.48691901932833126,0.21463160513410395,0.13759330599942285,google
Fraunces,Y,0.4693,0.4332533703186471,0.0,0.22772434634319774,google
Fraunces,S,0.4995,0.42434105906789543,0.22342736661650137,0.22098233225280287,google
Fraunces,V,0.4441,0.3703779162693924,0.1696269129118626,0.2063308201501786,google
Fraunces,Z,0.4906,0.5077459166185917,0.19570507720614497,0.23323102464243245,google
Fraunces,X,0.5259,0.49657574584472036,0.0,0.2654695058172697,google
Fraunces,G,0.5276,0.45625676655446584,0.3009192321997286,0.35656741826401095,google
Fraunces,E,0.5126,0.5137526115073803,0.0,0.2879963066997115,google
Fraunces,T,0.4716,0.4437287611991001,0.1933749762925779,0.2593945286457624,google
Fraunces,N,0.5652,0.4755052683325355,0.27741255348024957,0.31455949997278515,google
Fraunces,U,0.4912,0.5143001085579451,0.19604991243648257,0.3729099641507817,google
Fraunces,A,0.4795,0.4231381827126205,0.2158138973524044,0.3739915950053774,google
Fraunces,W,0.3486,0.19761826956005316,0.1281900337692215,0.07393008656989851,google
